trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_distance_traveled
1754952,22:15:00,22:16:00,K20-3,15,Antioch,,,125765.5
1754952,22:19:00,22:20:00,K30-3,16,Antioch,,,133716.5
1754952,22:22:00,22:22:00,C10-1,17,Antioch,,,141884.0
1754952,22:27:00,22:28:00,C20-1,18,Antioch,,,165065.3
1754952,22:32:00,22:33:00,C30-1,19,Antioch,,,184930.7
1754952,22:37:00,22:37:00,C40-1,20,Antioch,,,203224.7
1754952,22:40:00,22:40:00,C50-1,21,Antioch,,,212246.3
1754952,22:45:00,22:45:00,C60-1,23,Antioch,,,233708.7
1754952,22:49:00,22:49:00,C70-1,24,Antioch,,,245455.7
1754952,22:55:00,22:56:00,C80-1,25,Antioch,,,271333.8
1754952,23:08:00,23:09:00,E20-1,26,Antioch,,,
1754952,23:16:00,23:16:00,E30-2,27,Antioch,,,
1754953,21:50:00,21:50:00,Y10-1,0,San Francisco / Antioch,,,0.0
1754953,21:54:00,21:54:00,W30-2,1,San Francisco / Antioch,,,11557.0
1754953,21:57:00,21:57:00,W20-2,2,San Francisco / Antioch,,,24272.8
1754953,22:00:00,22:00:00,W10-2,3,San Francisco / Antioch,,,34376.2
1754953,22:03:00,22:04:00,M90-2,4,Antioch,,,42813.7
1754953,22:07:00,22:08:00,M80-2,5,Antioch,,,52096.9
1754953,22:10:00,22:10:00,M70-2,6,Antioch,,,58230.0
1754953,22:12:00,22:13:00,M60-2,7,Antioch,,,66976.5
1754953,22:14:00,22:15:00,M50-2,8,Antioch,,,71674.6
1754953,22:17:00,22:17:00,M40-2,9,Antioch,,,77564.8
1754953,22:18:00,22:19:00,M30-2,10,Antioch,,,80383.6
1754953,22:20:00,22:21:00,M20-2,11,Antioch,,,82760.7
1754953,22:22:00,22:22:00,M16-2,12,Antioch,,,84513.7
1754953,22:29:00,22:29:00,M10-2,13,Antioch,,,115388.2
1754953,22:34:00,22:34:00,K10-3,14,Antioch,,,123777.9
1754953,22:35:00,22:36:00,K20-3,15,Antioch,,,125765.5
1754953,22:39:00,22:40:00,K30-3,16,Antioch,,,133716.5
1754953,22:42:00,22:42:00,C10-1,17,Antioch,,,141884.0
1754953,22:47:00,22:48:00,C20-1,18,Antioch,,,165065.3
1754953,22:52:00,22:53:00,C30-1,19,Antioch,,,184930.7
1754953,22:57:00,22:57:00,C40-1,20,Antioch,,,203224.7
1754953,23:00:00,23:00:00,C50-1,21,Antioch,,,212246.3
1754953,23:05:00,23:05:00,C60-1,23,Antioch,,,233708.7
1754953,23:09:00,23:09:00,C70-1,24,Antioch,,,245455.7
1754953,23:15:00,23:16:00,C80-1,25,Antioch,,,271333.8
1754953,23:28:00,23:29:00,E20-1,26,Antioch,,,
1754953,23:36:00,23:36:00,E30-2,27,Antioch,,,
1754954,22:10:00,22:10:00,Y10-1,0,San Francisco / Antioch,,,0.0
1754954,22:14:00,22:14:00,W30-2,1,San Francisco / Antioch,,,11557.0
1754954,22:17:00,22:17:00,W20-2,2,San Francisco / Antioch,,,24272.8
1754954,22:20:00,22:20:00,W10-2,3,San Francisco / Antioch,,,34376.2
1754954,22:23:00,22:24:00,M90-2,4,Antioch,,,42813.7
1754954,22:27:00,22:28:00,M80-2,5,Antioch,,,52096.9
1754954,22:30:00,22:30:00,M70-2,6,Antioch,,,58230.0
1754954,22:32:00,22:33:00,M60-2,7,Antioch,,,66976.5
1754954,22:34:00,22:35:00,M50-2,8,Antioch,,,71674.6
1754954,22:37:00,22:37:00,M40-2,9,Antioch,,,77564.8
1754954,22:38:00,22:39:00,M30-2,10,Antioch,,,80383.6
1754954,22:40:00,22:41:00,M20-2,11,Antioch,,,82760.7
1754954,22:42:00,22:42:00,M16-2,12,Antioch,,,84513.7
1754954,22:49:00,22:49:00,M10-2,13,Antioch,,,115388.2
1754954,22:54:00,22:54:00,K10-3,14,Antioch,,,123777.9
1754954,22:55:00,22:56:00,K20-3,15,Antioch,,,125765.5
1754954,22:59:00,23:00:00,K30-3,16,Antioch,,,133716.5
1754954,23:02:00,23:02:00,C10-1,17,Antioch,,,141884.0
1754954,23:07:00,23:08:00,C20-1,18,Antioch,,,165065.3
1754954,23:12:00,23:13:00,C30-1,19,Antioch,,,184930.7
1754954,23:17:00,23:17:00,C40-1,20,Antioch,,,203224.7
1754954,23:20:00,23:20:00,C50-1,21,Antioch,,,212246.3
1754954,23:25:00,23:25:00,C60-1,23,Antioch,,,233708.7
1754954,23:29:00,23:29:00,C70-1,24,Antioch,,,245455.7
1754954,23:35:00,23:36:00,C80-1,25,Antioch,,,271333.8
1754954,23:48:00,23:49:00,E20-1,26,Antioch,,,
1754954,23:56:00,23:56:00,E30-2,27,Antioch,,,
1754955,22:30:00,22:30:00,Y10-1,0,San Francisco / Antioch,,,0.0
1754955,22:34:00,22:34:00,W30-2,1,San Francisco / Antioch,,,11557.0
1754955,22:37:00,22:37:00,W20-2,2,San Francisco / Antioch,,,24272.8
1754955,22:40:00,22:40:00,W10-2,3,San Francisco / Antioch,,,34376.2
1754955,22:43:00,22:44:00,M90-2,4,Antioch,,,42813.7
1754955,22:47:00,22:48:00,M80-2,5,Antioch,,,52096.9
1754955,22:50:00,22:50:00,M70-2,6,Antioch,,,58230.0
1754955,22:52:00,22:53:00,M60-2,7,Antioch,,,66976.5
1754955,22:54:00,22:55:00,M50-2,8,Antioch,,,71674.6
1754955,22:57:00,22:57:00,M40-2,9,Antioch,,,77564.8
1754955,22:58:00,22:59:00,M30-2,10,Antioch,,,80383.6
1754955,23:00:00,23:01:00,M20-2,11,Antioch,,,82760.7
1754955,23:02:00,23:02:00,M16-2,12,Antioch,,,84513.7
1754955,23:09:00,23:09:00,M10-2,13,Antioch,,,115388.2
1754955,23:14:00,23:14:00,K10-3,14,Antioch,,,123777.9
1754955,23:15:00,23:16:00,K20-3,15,Antioch,,,125765.5
1754955,23:19:00,23:20:00,K30-3,16,Antioch,,,133716.5
1754955,23:22:00,23:22:00,C10-1,17,Antioch,,,141884.0
1754955,23:27:00,23:28:00,C20-1,18,Antioch,,,165065.3
1754955,23:32:00,23:33:00,C30-1,19,Antioch,,,184930.7
1754955,23:37:00,23:37:00,C40-1,20,Antioch,,,203224.7
1754955,23:40:00,23:40:00,C50-1,21,Antioch,,,212246.3
1754955,23:45:00,23:45:00,C60-1,23,Antioch,,,233708.7
1754955,23:49:00,23:49:00,C70-1,24,Antioch,,,245455.7
1754955,23:55:00,23:56:00,C80-1,25,Antioch,,,271333.8
1754955,24:08:00,24:09:00,E20-1,26,Antioch,,,
1754955,24:16:00,24:16:00,E30-2,27,Antioch,,,
1754956,22:50:00,22:50:00,Y10-1,0,San Francisco / Antioch,,,0.0
1754956,22:54:00,22:54:00,W30-2,1,San Francisco / Antioch,,,11557.0
1754956,22:57:00,22:57:00,W20-2,2,San Francisco / Antioch,,,24272.8
1754956,23:00:00,23:00:00,W10-2,3,San Francisco / Antioch,,,34376.2
1754956,23:03:00,23:04:00,M90-2,4,Antioch,,,42813.7
1754956,23:07:00,23:08:00,M80-2,5,Antioch,,,52096.9
1754956,23:10:00,23:10:00,M70-2,6,Antioch,,,58230.0
1754956,23:12:00,23:13:00,M60-2,7,Antioch,,,66976.5
1754956,23:14:00,23:15:00,M50-2,8,Antioch,,,71674.6
1754956,23:17:00,23:17:00,M40-2,9,Antioch,,,77564.8
1754956,23:18:00,23:19:00,M30-2,10,Antioch,,,80383.6
1754956,23:20:00,23:21:00,M20-2,11,Antioch,,,82760.7
1754956,23:22:00,23:22:00,M16-2,12,Antioch,,,84513.7
1754956,23:29:00,23:29:00,M10-2,13,Antioch,,,115388.2
1754956,23:34:00,23:34:00,K10-3,14,Antioch,,,123777.9
1754956,23:35:00,23:36:00,K20-3,15,Antioch,,,125765.5
1754956,23:39:00,23:40:00,K30-3,16,Antioch,,,133716.5
1754956,23:42:00,23:42:00,C10-1,17,Antioch,,,141884.0
1754956,23:47:00,23:48:00,C20-1,18,Antioch,,,165065.3
1754956,23:52:00,23:53:00,C30-1,19,Antioch,,,184930.7
1754956,23:57:00,23:57:00,C40-1,20,Antioch,,,203224.7
1754956,24:00:00,24:00:00,C50-1,21,Antioch,,,212246.3
1754956,24:05:00,24:05:00,C60-1,23,Antioch,,,233708.7
1754956,24:09:00,24:09:00,C70-1,24,Antioch,,,245455.7
1754956,24:15:00,24:16:00,C80-1,25,Antioch,,,271333.8
1754956,24:25:00,24:26:00,E20-1,26,Antioch,,,
1754956,24:33:00,24:33:00,E30-2,27,Antioch,,,
1754957,23:10:00,23:10:00,Y10-1,0,San Francisco / Antioch,,,0.0
1754957,23:14:00,23:14:00,W30-2,1,San Francisco / Antioch,,,11557.0
1754957,23:17:00,23:17:00,W20-2,2,San Francisco / Antioch,,,24272.8
1754957,23:20:00,23:20:00,W10-2,3,San Francisco / Antioch,,,34376.2
1754957,23:23:00,23:24:00,M90-2,4,Antioch,,,42813.7
1754957,23:27:00,23:28:00,M80-2,5,Antioch,,,52096.9
1754957,23:30:00,23:30:00,M70-2,6,Antioch,,,58230.0
1754957,23:32:00,23:33:00,M60-2,7,Antioch,,,66976.5
1754957,23:34:00,23:35:00,M50-2,8,Antioch,,,71674.6
1754957,23:37:00,23:37:00,M40-2,9,Antioch,,,77564.8
1754957,23:38:00,23:39:00,M30-2,10,Antioch,,,80383.6
1754957,23:40:00,23:41:00,M20-2,11,Antioch,,,82760.7
1754957,23:42:00,23:42:00,M16-2,12,Antioch,,,84513.7
1754957,23:49:00,23:49:00,M10-2,13,Antioch,,,115388.2
1754957,23:54:00,23:54:00,K10-3,14,Antioch,,,123777.9
1754957,23:55:00,23:56:00,K20-3,15,Antioch,,,125765.5
1754957,23:59:00,24:00:00,K30-3,16,Antioch,,,133716.5
1754957,24:02:00,24:02:00,C10-1,17,Antioch,,,141884.0
1754957,24:07:00,24:08:00,C20-1,18,Antioch,,,165065.3
1754957,24:12:00,24:13:00,C30-1,19,Antioch,,,184930.7
1754957,24:17:00,24:17:00,C40-1,20,Antioch,,,203224.7
1754957,24:20:00,24:20:00,C50-1,21,Antioch,,,212246.3
1754957,24:25:00,24:25:00,C60-1,23,Antioch,,,233708.7
1754957,24:29:00,24:29:00,C70-1,24,Antioch,,,245455.7
1754957,24:35:00,24:36:00,C80-1,25,Antioch,,,271333.8
1754957,24:45:00,24:46:00,E20-1,26,Antioch,,,
1754957,24:53:00,24:53:00,E30-2,27,Antioch,,,
1754958,23:30:00,23:30:00,Y10-1,0,San Francisco / Antioch,,,0.0
1754958,23:34:00,23:34:00,W30-2,1,San Francisco / Antioch,,,11557.0
1754958,23:37:00,23:37:00,W20-2,2,San Francisco / Antioch,,,24272.8
1754958,23:40:00,23:40:00,W10-2,3,San Francisco / Antioch,,,34376.2
1754958,23:43:00,23:44:00,M90-2,4,Antioch,,,42813.7
1754958,23:47:00,23:48:00,M80-2,5,Antioch,,,52096.9
1754958,23:50:00,23:50:00,M70-2,6,Antioch,,,58230.0
1754958,23:52:00,23:53:00,M60-2,7,Antioch,,,66976.5
1754958,23:54:00,23:55:00,M50-2,8,Antioch,,,71674.6
1754958,23:57:00,23:57:00,M40-2,9,Antioch,,,77564.8
1754958,23:58:00,23:59:00,M30-2,10,Antioch,,,80383.6
1754958,24:00:00,24:01:00,M20-2,11,Antioch,,,82760.7
1754958,24:02:00,24:02:00,M16-2,12,Antioch,,,84513.7
1754958,24:09:00,24:09:00,M10-2,13,Antioch,,,115388.2
1754958,24:14:00,24:14:00,K10-3,14,Antioch,,,123777.9
1754958,24:15:00,24:16:00,K20-3,15,Antioch,,,125765.5
1754958,24:19:00,24:20:00,K30-3,16,Antioch,,,133716.5
1754958,24:22:00,24:22:00,C10-1,17,Antioch,,,141884.0
1754958,24:27:00,24:28:00,C20-1,18,Antioch,,,165065.3
1754958,24:32:00,24:33:00,C30-1,19,Antioch,,,184930.7
1754958,24:37:00,24:37:00,C40-1,20,Antioch,,,203224.7
1754958,24:40:00,24:40:00,C50-1,21,Antioch,,,212246.3
1754958,24:45:00,24:45:00,C60-1,23,Antioch,,,233708.7
1754958,24:49:00,24:49:00,C70-1,24,Antioch,,,245455.7
1754958,24:55:00,24:56:00,C80-1,25,Antioch,,,271333.8
1754958,25:05:00,25:06:00,E20-1,26,Antioch,,,
1754958,25:13:00,25:13:00,E30-2,27,Antioch,,,
1754959,23:50:00,23:50:00,Y10-1,0,San Francisco / Antioch,,,0.0
1754959,23:54:00,23:54:00,W30-2,1,San Francisco / Antioch,,,11557.0
1754959,23:57:00,23:57:00,W20-2,2,San Francisco / Antioch,,,24272.8
1754959,24:00:00,24:00:00,W10-2,3,San Francisco / Antioch,,,34376.2
1754959,24:03:00,24:04:00,M90-2,4,Antioch,,,42813.7
1754959,24:07:00,24:08:00,M80-2,5,Antioch,,,52096.9
1754959,24:10:00,24:10:00,M70-2,6,Antioch,,,58230.0
1754959,24:12:00,24:13:00,M60-2,7,Antioch,,,66976.5
1754959,24:14:00,24:15:00,M50-2,8,Antioch,,,71674.6
1754959,24:17:00,24:17:00,M40-2,9,Antioch,,,77564.8
1754959,24:18:00,24:19:00,M30-2,10,Antioch,,,80383.6
1754959,24:20:00,24:21:00,M20-2,11,Antioch,,,82760.7
1754959,24:22:00,24:22:00,M16-2,12,Antioch,,,84513.7
1754959,24:29:00,24:29:00,M10-2,13,Antioch,,,115388.2
1754959,24:34:00,24:34:00,K10-3,14,Antioch,,,123777.9
1754959,24:35:00,24:36:00,K20-3,15,Antioch,,,125765.5
1754959,24:39:00,24:40:00,K30-3,16,Antioch,,,133716.5
1754959,24:42:00,24:42:00,C10-1,17,Antioch,,,141884.0
1754959,24:47:00,24:48:00,C20-1,18,Antioch,,,165065.3
1754959,24:52:00,24:53:00,C30-1,19,Antioch,,,184930.7
1754959,24:57:00,24:57:00,C40-1,20,Antioch,,,203224.7
1754959,25:00:00,25:00:00,C50-1,21,Antioch,,,212246.3
1754959,25:05:00,25:05:00,C60-1,23,Antioch,,,233708.7
1754959,25:09:00,25:09:00,C70-1,24,Antioch,,,245455.7
1754959,25:15:00,25:16:00,C80-1,25,Antioch,,,271333.8
1754959,25:25:00,25:26:00,E20-1,26,Antioch,,,
1754959,25:33:00,25:33:00,E30-2,27,Antioch,,,
1754960,24:00:00,24:00:00,Y10-1,0,San Francisco / Antioch,,,0.0
1754960,24:04:00,24:04:00,W30-2,1,San Francisco / Antioch,,,11557.0
1754960,24:07:00,24:07:00,W20-2,2,San Francisco / Antioch,,,24272.8
1754960,24:10:00,24:11:00,W10-2,3,San Francisco / Antioch,,,34376.2
1754960,24:14:00,24:14:00,M90-2,4,Antioch,,,42813.7
1754960,24:18:00,24:18:00,M80-2,5,Antioch,,,52096.9
1754960,24:20:00,24:20:00,M70-2,6,Antioch,,,58230.0
1754960,24:23:00,24:23:00,M60-2,7,Antioch,,,66976.5
1754960,24:25:00,24:25:00,M50-2,8,Antioch,,,71674.6
1754960,24:27:00,24:27:00,M40-2,9,Antioch,,,77564.8
1754960,24:29:00,24:29:00,M30-2,10,Antioch,,,80383.6
1754960,24:30:00,24:31:00,M20-2,11,Antioch,,,82760.7
1754960,24:32:00,24:32:00,M16-2,12,Antioch,,,84513.7
